Unnamed: 0,smiles,value,log_value,init_value
112,CS(=O)(=O)Nc1nnc2cc(OCC34CC5CC(CC(C5)C3)C4)c(C3CC3)cn12,0.6,-0.5108256237659907,0.4293073474947058
3642,Cn1cc(C(=O)O)c2ccc(N3CCC(OCc4c(-c5c(Cl)cccc5Cl)noc4C4CC4)CC3)cc21,1.235,0.2110709700799406,0.5181354273388183
3636,C[C@@H]1C[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C1,6.4,1.8562979903656265,0.7205776584914122
3001,CN[C@@H]1CCN(c2cc(Cc3ccccc3)nc(N)n2)C1,6.3,1.840549633397487,0.7186398514396753
2171,Cc1nc2ccc(Oc3ccc(Cl)cc3F)nc2c(=O)n1C[C@H]1CCCN(C(C)C)C1,6.64,1.8931119634883424,0.7251075517916451
3631,N#Cc1cccnc1N1CCN(C(=O)c2cccc(Cc3n[nH]c(=O)c4ccccc34)c2)CC1,1.3,0.262364264467491,0.5244469751258097
1237,C[Si](C)(C)CC[C@H](CCC(F)(F)F)N1CC[C@@H](CC(=O)O)C(F)(F)[C@H]1c1ccc(C(F)(F)F)cc1,5.1,1.62924053973028,0.6926386468293878
2536,CCS(=O)(=O)Nc1cc(F)c(-c2ccc(C#N)n2C)c(F)c1,0.5,-0.6931471805599453,0.4068730072550388
1495,COc1ccc2c(c1)C(=O)N(C[C@@]1(c3ccc(-c4cccnc4)cc3)NC(=O)NC1=O)C2,0.3,-1.203972804325936,0.3440168313413065
1249,CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(N3CCC(CCN(C)C)CC3)cc(-c3ccccc3)n2)CC1,5.1,1.62924053973028,0.6926386468293878
189,O=C(O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1S(=O)(=O)c1cc(Cl)cc(Cl)c1,0.56,-0.579818495252942,0.420817898521872
460,COc1ccc(N2Cc3cc(Cl)c(C)c(Cl)c3C2=O)cc1OCCN1CCC(C)CC1,9.1,2.2082744135228043,0.7638877254538886
1584,Cc1ccc2c(N3CCN(CCc4c(C)ccc5c4ccc(=O)n5C)[C@@H](C)C3)cccc2n1,2.7,0.9932517730102834,0.6143813708818863
3463,CCc1cc(NC(=O)Nc2ccc(-c3cnc(Nc4cc(N5CCN(CC)CC5)nc(C)n4)s3)cc2)no1,8.2,2.104134154270207,0.7510734535169712
1541,CCNCc1cn(CC(=O)Nc2sc3c(c2C(N)=O)CCCC3)nc1C(F)(F)F,0.6,-0.5108256237659907,0.4293073474947058
3564,CCn1c(C(=O)N(C2CC2)C2CC2)cc2c3c(ncn3C)c(Nc3cc(C)n(C)n3)nc21,0.3,-1.203972804325936,0.3440168313413065
